ensembl	entrez	symbol	uniprot	name
ENSG00000277650	3810	KIR2DS5	NA	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5
ENSG00000167633	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000167633	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000167633	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000167633	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273518	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273518	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273518	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273518	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275717	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275717	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275717	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275717	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276379	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276379	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276379	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276379	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275288	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275288	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275288	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275288	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275786	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275786	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275786	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275786	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276501	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276501	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276501	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276501	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277272	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277272	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277272	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277272	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275545	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275545	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275545	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275545	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278368	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278368	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278368	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278368	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275486	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275486	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275486	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275486	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274146	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274146	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274146	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274146	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276423	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276423	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276423	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276423	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277175	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277175	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277175	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000277175	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274920	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274920	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274920	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274920	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278079	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278079	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278079	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278079	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275659	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275659	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275659	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000275659	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278427	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278427	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278427	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278427	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273775	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273775	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273775	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000273775	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278856	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278856	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278856	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000278856	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276329	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276329	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276329	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000276329	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274948	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274948	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274948	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274948	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274036	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274036	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274036	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000274036	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283954	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283954	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283954	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283954	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284426	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284426	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284426	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284426	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283731	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283731	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283731	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283731	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283729	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283729	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283729	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283729	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283827	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283827	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283827	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000283827	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284177	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284177	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284177	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284177	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284589	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284589	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284589	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284589	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284093	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284093	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284093	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284093	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284342	3811	KIR3DL1	P43629	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284342	3811	KIR3DL1	Q6H2G3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284342	3811	KIR3DL1	Q8N6C9	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000284342	3811	KIR3DL1	Q5UCE2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
ENSG00000240403	3812	KIR3DL2	P43630	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000240403	3812	KIR3DL2	Q8NHI6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000240403	3812	KIR3DL2	A0A0U1WNF3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000240403	3812	KIR3DL2	Q8NHK6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000276739	3812	KIR3DL2	P43630	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000276739	3812	KIR3DL2	Q8NHI6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000276739	3812	KIR3DL2	A0A0U1WNF3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000276739	3812	KIR3DL2	Q8NHK6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277709	3812	KIR3DL2	P43630	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277709	3812	KIR3DL2	Q8NHI6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277709	3812	KIR3DL2	A0A0U1WNF3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277709	3812	KIR3DL2	Q8NHK6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277181	3812	KIR3DL2	P43630	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277181	3812	KIR3DL2	Q8NHI6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277181	3812	KIR3DL2	A0A0U1WNF3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000277181	3812	KIR3DL2	Q8NHK6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000278809	3812	KIR3DL2	P43630	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000278809	3812	KIR3DL2	Q8NHI6	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
ENSG00000278809	3812	KIR3DL2	A0A0U1WNF3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
